Image 1 ID,Image 2 ID,Image 1 Name,Image 2 Name,Fundamental Matrix,Transformation Matrix,Matches Weight,Epipolar Error Weight
1,39,0000.jpg,0038.jpg,"[[ 3.16280548e-06 -6.81301340e-07  1.02516221e-03]
 [ 5.44250225e-07 -6.61195098e-08 -6.70085342e-04]
 [-4.35982409e-03  7.93427265e-04  1.00000000e+00]]","[[ 0.94839553  0.00290073 -0.3170765   1.01111251]
 [-0.00472087  0.99997649 -0.00497226  0.03858159]
 [ 0.31705462  0.00621255  0.94838693 -0.11067594]]",0.0028169014084507044,8.549023515019408
1,40,0000.jpg,0039.jpg,"[[ 3.54521167e-06 -7.37619926e-07  4.85591571e-04]
 [ 6.64677647e-07 -1.07881114e-07 -6.79924406e-04]
 [-4.08213033e-03  7.87828515e-04  1.00000000e+00]]","[[ 0.90875187  0.00386277 -0.41731897  1.42844441]
 [-0.00650129  0.99996685 -0.00490132  0.03427211]
 [ 0.41728621  0.00716719  0.90874686  0.16221646]]",0.0033444816053511705,13.303896210585961
1,41,0000.jpg,0040.jpg,"[[-1.66976726e-07  2.07890964e-06 -9.75893210e-04]
 [ 2.84034036e-06 -1.94663289e-07  6.06845864e-03]
 [-7.68692635e-04 -8.77068683e-03  1.00000000e+00]]","[[ 0.85468668  0.00513932 -0.51911873  1.76675659]
 [-0.00833042  0.99995802 -0.00381569  0.02920018]
 [ 0.51907733  0.0075857   0.85469362  0.45303054]]",0.004048582995951417,11.892612570881187
1,42,0000.jpg,0041.jpg,"[[-3.89103025e-07  2.18639424e-05 -8.39921299e-03]
 [-1.31442828e-05 -6.27856556e-08  1.41899437e-02]
 [ 5.53909388e-03 -1.72785641e-02  1.00000000e+00]]","[[ 0.82047464  0.00566516 -0.57165485  1.87692231]
 [-0.00849945  0.99996126 -0.00228923  0.02907303]
 [ 0.57161973  0.00673701  0.82049101  0.61272786]]",0.0038461538461538464,16.352500077149774
1,43,0000.jpg,0042.jpg,"[[ 4.01212261e-06 -1.33211177e-06 -7.45842882e-05]
 [ 1.07874656e-06 -4.54874856e-08 -7.41697150e-04]
 [-3.57381875e-03  7.82083065e-04  1.00000000e+00]]","[[ 7.69401375e-01  6.78494362e-03 -6.38729590e-01  2.04834372e+00]
 [-9.42791290e-03  9.99955286e-01 -7.34597110e-04  2.58620890e-02]
 [ 6.38696045e-01  6.58708696e-03  7.69430940e-01  8.65057804e-01]]",0.004545454545454545,22.864361210709532
1,44,0000.jpg,0043.jpg,"[[-1.50288176e-08  6.44429772e-06 -2.44652437e-03]
 [-2.17997505e-06  4.88331658e-07  6.32178523e-03]
 [ 8.62667367e-04 -9.25071605e-03  1.00000000e+00]]","[[ 8.11643446e-01  9.05391596e-03 -5.84082993e-01  2.56227518e+00]
 [-1.03459107e-02  9.99945848e-01  1.12353046e-03  2.13836227e-02]
 [ 5.84061536e-01  5.13096436e-03  8.11693166e-01  7.24704244e-01]]",0.005208333333333333,20.54119246990956
1,45,0000.jpg,0044.jpg,"[[ 5.31338582e-07  3.72225938e-06 -1.12195474e-03]
 [ 1.06175143e-06 -3.85891014e-07  3.32528248e-03]
 [-1.07601186e-03 -5.75023367e-03  1.00000000e+00]]","[[ 0.7676308   0.00948629 -0.6408221   2.64228618]
 [-0.01005685  0.99994563  0.00275556  0.01713173]
 [ 0.6408134   0.0043294   0.76768447  0.89613518]]",0.005988023952095809,19.487594158554227
1,46,0000.jpg,0045.jpg,"[[-1.98569782e-08  1.60854923e-06 -6.59758414e-04]
 [ 2.80944375e-06  3.33208989e-07  3.16371871e-03]
 [-1.11600152e-03 -5.83583207e-03  1.00000000e+00]]","[[ 7.15403370e-01  1.05785727e-02 -6.98631600e-01  2.82835253e+00]
 [-1.23359953e-02  9.99920762e-01  2.50850644e-03  1.21780315e-02]
 [ 6.98602778e-01  6.82372216e-03  7.15477180e-01  1.08949504e+00]]",0.006172839506172839,24.80252997677173
1,47,0000.jpg,0046.jpg,"[[ 2.23952568e-08  2.23242284e-06 -8.55520286e-04]
 [ 1.68996673e-06  9.77003544e-08  2.15538709e-03]
 [-6.97660157e-04 -4.80954435e-03  1.00000000e+00]]","[[ 0.6826694   0.01350494 -0.73060256  3.21095345]
 [-0.01200154  0.99990156  0.00726869  0.01009988]
 [ 0.7306288   0.00380624  0.68276428  0.8560325 ]]",0.008064516129032258,20.176395151218323
1,48,0000.jpg,0047.jpg,"[[ 8.75976692e-07 -1.74510847e-07  8.73985525e-05]
 [ 4.00879772e-06 -4.31533591e-08  6.02049775e-05]
 [-2.37738677e-03 -2.27732500e-03  1.00000000e+00]]","[[ 6.27961555e-01  1.44040531e-02 -7.78111052e-01  3.47977567e+00]
 [-1.56105964e-02  9.99860677e-01  5.91071407e-03  1.15079318e-03]
 [ 7.78087781e-01  8.43507638e-03  6.28098921e-01  1.07335542e+00]]",0.008620689655172414,30.77829786740962
1,49,0000.jpg,0048.jpg,"[[-3.83665742e-07 -7.92941127e-06  2.99892434e-03]
 [ 1.41386195e-05 -3.14382486e-07 -3.17540012e-03]
 [-5.02935483e-03  4.64873098e-04  1.00000000e+00]]","[[ 0.54678406  0.01435037 -0.83715068  3.7429138 ]
 [-0.0134452   0.99987468  0.00835805  0.00408317]
 [ 0.83716571  0.00668561  0.54690848  1.42665012]]",0.012048192771084338,33.5958349121816
1,50,0000.jpg,0049.jpg,"[[ 1.42107951e-05  2.73175965e-04 -1.10351214e-01]
 [-2.49490168e-04 -6.49755831e-05 -1.34538778e-02]
 [ 9.69267903e-02  3.54935952e-02  1.00000000e+00]]","[[ 4.86010260e-01  1.53683674e-02 -8.73817967e-01  4.10302045e+00]
 [-1.41418727e-02  9.99852759e-01  9.71942630e-03  2.54502543e-03]
 [ 8.73838677e-01  7.63368159e-03  4.86156037e-01  1.73371161e+00]]",0.014925373134328358,51.957478554909905
1,51,0000.jpg,0050.jpg,"[[ 2.81526946e-06  1.27478789e-05 -5.94855646e-03]
 [-5.02333478e-06 -7.86430003e-06 -2.21446450e-03]
 [ 1.73292354e-03  2.43913355e-03  1.00000000e+00]]","[[ 0.39485421  0.01630107 -0.91859917  4.35973768]
 [-0.01540164  0.99981953  0.01112208 -0.00649799]
 [ 0.91861469  0.00975633  0.39503401  2.19045521]]",0.014705882352941176,57.736851691384715
1,52,0000.jpg,0051.jpg,"[[-9.38010826e-07  6.33569267e-06 -1.55639473e-03]
 [ 1.55930135e-06  1.79960519e-06  8.76161496e-04]
 [ 2.44139866e-04 -5.93645886e-03  1.00000000e+00]]","[[ 0.2829217   0.01609359 -0.95900798  4.49555638]
 [-0.01560275  0.99980414  0.01217516 -0.01074377]
 [ 0.95901609  0.01151854  0.28311739  2.77156203]]",0.012987012987012988,62.85184534868011
1,53,0000.jpg,0052.jpg,"[[-1.00573802e-06  8.97555324e-06 -2.43178609e-03]
 [ 1.48428505e-06  3.77146796e-07  4.49069048e-03]
 [ 5.42066127e-04 -9.53072215e-03  1.00000000e+00]]","[[ 0.14757674  0.01376407 -0.98895483  4.48692963]
 [-0.01816809  0.99977218  0.01120349 -0.02145888]
 [ 0.98888373  0.01631405  0.14779319  3.49962649]]",0.011111111111111112,69.39833173563585
1,54,0000.jpg,0053.jpg,"[[ 3.65250869e-09  3.16784458e-06 -1.22414962e-03]
 [ 2.50660241e-06 -5.65431522e-08 -2.84625916e-03]
 [-9.87817644e-04  3.38222556e-04  1.00000000e+00]]","[[ 0.35666419 -0.02022517  0.9340137  -5.11620149]
 [ 0.01250879  0.9997794   0.01687263 -0.03085003]
 [-0.93414891  0.00566552  0.35683851  2.83876565]]",0.008403361344537815,68.23913227574899
1,55,0000.jpg,0054.jpg,"[[-8.20396745e-10  2.32183228e-06 -8.88325244e-04]
 [ 2.72437952e-06  4.55902174e-07 -5.19531587e-03]
 [-1.05771209e-03  2.47670805e-03  1.00000000e+00]]","[[ 0.45487088 -0.01943267  0.89034536 -4.8167575 ]
 [ 0.01429852  0.99979239  0.01451645 -0.03644142]
 [-0.89044261  0.00612751  0.4550543   2.50278807]]",0.007407407407407408,51.322121505618846
1,56,0000.jpg,0055.jpg,"[[ 8.52277672e-09  2.44076487e-06 -9.58119815e-04]
 [ 2.41775482e-06  5.02727697e-07 -4.45283647e-03]
 [-9.57056915e-04  1.77469671e-03  1.00000000e+00]]","[[ 5.22155232e-01 -1.80715040e-02  8.52658979e-01 -4.57920270e+00]
 [ 1.08257015e-02  9.99835373e-01  1.45613107e-02 -2.00526835e-02]
 [-8.52781753e-01  1.62736698e-03  5.22264908e-01  2.21791733e+00]]",0.006993006993006993,48.72372427432357
1,57,0000.jpg,0056.jpg,"[[ 5.84074255e-09  2.61989064e-06 -1.03247436e-03]
 [ 2.32343368e-06  3.03039529e-07 -3.62381618e-03]
 [-9.27371051e-04  1.02153921e-03  1.00000000e+00]]","[[ 5.92072035e-01 -1.72656309e-02  8.05700070e-01 -4.30859941e+00]
 [ 1.09277731e-02  9.99850557e-01  1.33958308e-02 -1.86656165e-02]
 [-8.05810951e-01  8.73210767e-04  5.92172228e-01  1.92233846e+00]]",0.005649717514124294,40.63444655138905
1,58,0000.jpg,0057.jpg,"[[ 4.46672583e-08  3.72944491e-06 -1.44899760e-03]
 [ 2.04450485e-06  1.37808246e-07 -5.32271680e-03]
 [-7.63567603e-04  2.71080917e-03  1.00000000e+00]]","[[ 6.50276426e-01 -1.59003971e-02  7.59531268e-01 -3.79979558e+00]
 [ 9.02687383e-03  9.99872085e-01  1.32034063e-02 -8.03826526e-03]
 [-7.59644052e-01 -1.72967092e-03  6.50336776e-01  1.38954264e+00]]",0.0048543689320388345,24.430188628403876
